donation_amount,donation_dummy,control,treatment,match_ratio,ratio1,ratio2,ratio3,red_state_dummy,months_since_last_donation,highest_previous_donation,prior_donations_num
0,0,0,1,2,0,1,0,0,7,75,10
0,0,1,0,0,0,0,0,0,2,50,71
0,0,1,0,0,0,0,0,1,8,50,21
0,0,0,1,1,1,0,0,1,4,35,24
0,0,0,1,2,0,1,0,0,3,85,8
0,0,0,1,2,0,1,0,1,3,50,9
0,0,0,1,1,1,0,0,1,2,35,10
0,0,0,1,2,0,1,0,0,3,100,46
0,0,0,1,2,0,1,0,0,42,60,4
0,0,0,1,1,1,0,0,0,19,35,9
0,0,1,0,0,0,0,0,1,1,35,10
0,0,1,0,0,0,0,0,0,14,70,7
0,0,0,1,3,0,0,1,1,31,150,6
0,0,0,1,2,0,1,0,1,17,55,7
0,0,0,1,3,0,0,1,0,34,50,3
0,0,1,0,0,0,0,0,0,41,35,4
0,0,1,0,0,0,0,0,1,11,100,20
0,0,0,1,2,0,1,0,1,5,35,4
0,0,1,0,0,0,0,0,0,4,50,9
0,0,1,0,0,0,0,0,1,30,45,2
0,0,0,1,3,0,0,1,0,30,35,2
0,0,1,0,0,0,0,0,0,7,25,10
0,0,0,1,2,0,1,0,0,30,45,3
0,0,0,1,3,0,0,1,0,1,90,22
0,0,0,1,1,1,0,0,0,23,40,17
0,0,0,1,2,0,1,0,0,16,50,8
0,0,0,1,3,0,0,1,0,3,50,17
0,0,0,1,1,1,0,0,0,2,50,3
0,0,0,1,3,0,0,1,0,7,15,7
0,0,0,1,1,1,0,0,1,8,100,8
0,0,0,1,1,1,0,0,1,33,25,2
0,0,0,1,1,1,0,0,0,5,75,9
0,0,0,1,3,0,0,1,0,4,100,14
0,0,0,1,3,0,0,1,1,18,160,9
0,0,0,1,1,1,0,0,0,18,85,9
0,0,1,0,0,0,0,0,1,1,50,17
0,0,1,0,0,0,0,0,0,18,55,7
0,0,0,1,3,0,0,1,1,6,50,12
0,0,0,1,2,0,1,0,0,1,25,13
0,0,0,1,1,1,0,0,0,5,160,10
0,0,0,1,3,0,0,1,0,9,100,9
0,0,0,1,2,0,1,0,0,8,100,7
0,0,1,0,0,0,0,0,0,12,55,9
0,0,1,0,0,0,0,0,0,4,250,66
0,0,0,1,2,0,1,0,0,6,25,11
0,0,0,1,1,1,0,0,0,17,65,8
0,0,1,0,0,0,0,0,0,3,65,6
0,0,0,1,2,0,1,0,0,8,25,7
0,0,0,1,2,0,1,0,0,26,35,32
0,0,1,0,0,0,0,0,1,29,25,15
0,0,0,1,3,0,0,1,0,2,25,12
0,0,0,1,2,0,1,0,0,32,160,6
0,0,0,1,3,0,0,1,0,38,35,5
0,0,0,1,1,1,0,0,1,5,55,3
0,0,0,1,3,0,0,1,1,4,35,8
0,0,0,1,2,0,1,0,1,30,50,2
25,1,1,0,0,0,0,0,0,22,200,13
0,0,0,1,3,0,0,1,0,3,42,12
0,0,0,1,1,1,0,0,1,11,35,4
0,0,0,1,1,1,0,0,0,3,100,7
0,0,1,0,0,0,0,0,1,39,35,3
0,0,1,0,0,0,0,0,0,6,55,9
0,0,1,0,0,0,0,0,1,0,50,43
0,0,0,1,3,0,0,1,0,4,30,12
0,0,0,1,1,1,0,0,1,27,30,4
0,0,1,0,0,0,0,0,0,1,36,31
0,0,0,1,2,0,1,0,0,10,40,8
0,0,1,0,0,0,0,0,0,36,65,14
0,0,1,0,0,0,0,0,0,2,35,5
0,0,0,1,1,1,0,0,0,1,50,15
0,0,0,1,1,1,0,0,0,41,25,4
0,0,1,0,0,0,0,0,1,15,65,7
0,0,0,1,1,1,0,0,0,31,50,7
0,0,0,1,2,0,1,0,0,3,45,11
0,0,0,1,1,1,0,0,1,42,25,3
0,0,1,0,0,0,0,0,0,23,50,6
0,0,0,1,3,0,0,1,1,6,50,2
0,0,0,1,3,0,0,1,0,43,65,7
0,0,0,1,3,0,0,1,0,28,50,6
0,0,1,0,0,0,0,0,0,16,35,8
0,0,0,1,1,1,0,0,1,2,55,16
0,0,1,0,0,0,0,0,0,11,100,9
0,0,0,1,2,0,1,0,1,24,500,10
0,0,0,1,1,1,0,0,0,42,35,3
0,0,1,0,0,0,0,0,1,19,50,7
0,0,0,1,2,0,1,0,0,18,35,9
0,0,0,1,2,0,1,0,0,2,45,9
0,0,0,1,3,0,0,1,0,2,100,7
0,0,1,0,0,0,0,0,0,1,100,18
0,0,1,0,0,0,0,0,1,10,100,9
0,0,0,1,2,0,1,0,0,5,35,20
0,0,1,0,0,0,0,0,0,7,50,5
0,0,0,1,2,0,1,0,1,8,25,4
100,1,1,0,0,0,0,0,0,7,100,11
0,0,0,1,1,1,0,0,0,4,35,2
0,0,1,0,0,0,0,0,0,6,125,11
0,0,0,1,1,1,0,0,0,32,45,8
0,0,0,1,3,0,0,1,0,2,55,9
0,0,0,1,2,0,1,0,0,21,250,10
0,0,0,1,1,1,0,0,1,38,45,5
0,0,1,0,0,0,0,0,0,1,30,16
0,0,0,1,2,0,1,0,1,3,100,9
0,0,0,1,1,1,0,0,1,6,100,11
0,0,0,1,3,0,0,1,1,2,100,16
0,0,0,1,3,0,0,1,0,7,25,8
0,0,0,1,1,1,0,0,0,55,1000,6
0,0,1,0,0,0,0,0,0,6,65,11
0,0,0,1,2,0,1,0,1,12,50,18
0,0,1,0,0,0,0,0,1,13,35,12
0,0,0,1,2,0,1,0,1,5,50,10
0,0,1,0,0,0,0,0,1,8,175,8
0,0,0,1,3,0,0,1,0,13,55,9
0,0,0,1,2,0,1,0,0,2,500,7
0,0,0,1,1,1,0,0,0,14,40,27
0,0,0,1,3,0,0,1,0,25,25,10
0,0,0,1,3,0,0,1,0,19,55,8
0,0,0,1,1,1,0,0,1,2,50,9
0,0,1,0,0,0,0,0,1,3,25,2
0,0,1,0,0,0,0,0,1,3,25,15
10,1,1,0,0,0,0,0,0,5,15,10
0,0,1,0,0,0,0,0,1,5,100,10
0,0,0,1,3,0,0,1,0,6,100,12
0,0,1,0,0,0,0,0,1,2,75,24
0,0,0,1,2,0,1,0,0,39,50,3
0,0,1,0,0,0,0,0,0,3,95,12
0,0,0,1,3,0,0,1,1,7,45,11
0,0,0,1,3,0,0,1,0,2,50,19
0,0,1,0,0,0,0,0,0,8,488.75,9
0,0,0,1,1,1,0,0,1,2,25,21
0,0,1,0,0,0,0,0,0,5,45,13
0,0,0,1,1,1,0,0,1,7,60,9
0,0,0,1,3,0,0,1,1,6,50,9
0,0,0,1,2,0,1,0,0,3,60,6
0,0,1,0,0,0,0,0,1,2,75,8
0,0,0,1,2,0,1,0,1,13,100,9
0,0,0,1,3,0,0,1,1,7,50,14
0,0,1,0,0,0,0,0,0,2,50,74
0,0,0,1,2,0,1,0,1,2,45,18
0,0,1,0,0,0,0,0,0,6,65,12
0,0,0,1,3,0,0,1,0,1,50,26
0,0,0,1,1,1,0,0,0,8,25,6
0,0,0,1,2,0,1,0,0,3,75,11
0,0,0,1,2,0,1,0,1,20,35,8
0,0,0,1,2,0,1,0,0,7,35,7
0,0,0,1,2,0,1,0,1,21,25,4
0,0,1,0,0,0,0,0,0,39,35,3
0,0,1,0,0,0,0,0,0,32,250,21
0,0,0,1,3,0,0,1,1,17,190,10
0,0,0,1,2,0,1,0,1,36,190,5
0,0,1,0,0,0,0,0,1,6,55,18
0,0,0,1,2,0,1,0,0,3,100,10
0,0,0,1,2,0,1,0,1,5,45,5
0,0,0,1,3,0,0,1,1,4,200,48
0,0,1,0,0,0,0,0,1,31,85,9
0,0,1,0,0,0,0,0,0,16,70,13
0,0,1,0,0,0,0,0,0,2,50,9
0,0,0,1,3,0,0,1,0,31,95,4
0,0,0,1,3,0,0,1,1,0,160,13
0,0,1,0,0,0,0,0,1,2,25,8
0,0,1,0,0,0,0,0,1,26,35,7
0,0,0,1,1,1,0,0,1,2,75,8
0,0,1,0,0,0,0,0,0,7,25,11
0,0,0,1,3,0,0,1,0,9,45,13
0,0,0,1,2,0,1,0,1,5,55,10
0,0,0,1,2,0,1,0,1,2,100,9
0,0,1,0,0,0,0,0,0,5,50,7
0,0,1,0,0,0,0,0,1,4,25,10
0,0,1,0,0,0,0,0,0,37,40,55
0,0,0,1,1,1,0,0,0,39,100,11
0,0,0,1,1,1,0,0,0,21,1000,5
0,0,0,1,3,0,0,1,0,33,50,7
0,0,1,0,0,0,0,0,1,5,150,11
0,0,0,1,3,0,0,1,1,6,600,12
0,0,1,0,0,0,0,0,0,4,50,8
25,1,0,1,1,1,0,0,0,2,50,18
0,0,1,0,0,0,0,0,1,5,50,10
0,0,0,1,2,0,1,0,1,2,50,32
68,1,0,1,3,0,0,1,1,0,75,21
25,1,0,1,1,1,0,0,0,14,35,6
0,0,1,0,0,0,0,0,0,6,60,11
0,0,0,1,2,0,1,0,1,30,50,7
0,0,1,0,0,0,0,0,0,20,25,5
0,0,0,1,3,0,0,1,0,6,35,10
0,0,0,1,1,1,0,0,0,26,250,9
0,0,0,1,3,0,0,1,0,13,100,6
0,0,1,0,0,0,0,0,0,14,100,7
0,0,0,1,2,0,1,0,0,2,15,16
0,0,0,1,2,0,1,0,0,32,75,5
0,0,0,1,3,0,0,1,0,10,250,6
0,0,1,0,0,0,0,0,1,3,50,9
0,0,0,1,1,1,0,0,0,6,75,14
0,0,0,1,2,0,1,0,0,5,50,7
0,0,0,1,3,0,0,1,0,42,35,6
0,0,0,1,2,0,1,0,0,33,25,9
0,0,0,1,1,1,0,0,0,29,25,3
0,0,0,1,2,0,1,0,1,3,25,17
0,0,0,1,1,1,0,0,0,33,50,10
0,0,0,1,3,0,0,1,1,4,55,13
0,0,0,1,2,0,1,0,0,33,40,10
0,0,0,1,3,0,0,1,0,2,125,7
0,0,0,1,3,0,0,1,1,4,25,15
0,0,1,0,0,0,0,0,0,14,100,10
0,0,1,0,0,0,0,0,0,37,25,6
0,0,0,1,3,0,0,1,0,27,55,6
0,0,1,0,0,0,0,0,1,18,35,9
0,0,1,0,0,0,0,0,1,1,50,8
0,0,0,1,3,0,0,1,1,40,25,14
0,0,0,1,2,0,1,0,1,26,50,3
0,0,1,0,0,0,0,0,0,3,55,13
0,0,0,1,3,0,0,1,0,43,35,5
0,0,0,1,2,0,1,0,0,5,65,10
0,0,0,1,3,0,0,1,0,2,45,9
100,1,1,0,0,0,0,0,0,16,100,9
0,0,0,1,3,0,0,1,0,2,65,11
0,0,0,1,1,1,0,0,0,3,100,10
0,0,0,1,3,0,0,1,1,3,50,18
0,0,1,0,0,0,0,0,0,42,25,6
0,0,0,1,2,0,1,0,1,17,35,4
0,0,1,0,0,0,0,0,1,6,75,15
0,0,0,1,2,0,1,0,1,29,25,5
0,0,0,1,1,1,0,0,1,3,125,11
0,0,0,1,2,0,1,0,0,6,75,8
0,0,1,0,0,0,0,0,1,4,100,7
0,0,1,0,0,0,0,0,1,4,45,17
0,0,0,1,2,0,1,0,1,2,100,12
0,0,0,1,3,0,0,1,0,6,25,17
0,0,0,1,2,0,1,0,0,9,55,8
0,0,0,1,2,0,1,0,0,14,50,2
0,0,0,1,3,0,0,1,0,14,25,5
0,0,0,1,1,1,0,0,0,28,50,17
0,0,1,0,0,0,0,0,0,1,100,11
0,0,0,1,2,0,1,0,0,4,25,10
0,0,1,0,0,0,0,0,0,6,65,10
0,0,0,1,1,1,0,0,1,1,35,4
0,0,1,0,0,0,0,0,1,18,45,7
0,0,0,1,1,1,0,0,0,39,50,5
0,0,1,0,0,0,0,0,0,3,50,15
0,0,0,1,3,0,0,1,0,42,25,8
0,0,0,1,3,0,0,1,0,37,30,9
0,0,1,0,0,0,0,0,1,42,55,3
0,0,0,1,2,0,1,0,0,18,75,14
0,0,1,0,0,0,0,0,0,1,55,11
0,0,0,1,3,0,0,1,1,2,50,4
0,0,0,1,3,0,0,1,1,6,35,9
0,0,1,0,0,0,0,0,0,2,40,12
0,0,0,1,3,0,0,1,1,37,40,5
0,0,1,0,0,0,0,0,0,21,150,10
0,0,1,0,0,0,0,0,0,20,50,20
0,0,0,1,3,0,0,1,1,11,45,8
0,0,0,1,1,1,0,0,0,8,250,8
0,0,1,0,0,0,0,0,1,41,125,4
0,0,0,1,2,0,1,0,1,5,50,10
0,0,1,0,0,0,0,0,0,6,35,9
0,0,0,1,2,0,1,0,0,21,75,7
0,0,0,1,1,1,0,0,0,42,90,6
0,0,1,0,0,0,0,0,0,17,100,3
0,0,0,1,3,0,0,1,0,7,60,14
0,0,0,1,2,0,1,0,1,7,55,12
0,0,0,1,1,1,0,0,1,8,30,3
0,0,1,0,0,0,0,0,1,15,55,9
0,0,1,0,0,0,0,0,1,6,55,6
0,0,0,1,1,1,0,0,1,17,55,9
0,0,1,0,0,0,0,0,0,29,55,5
0,0,1,0,0,0,0,0,0,16,45,5
0,0,0,1,3,0,0,1,0,24,25,3
0,0,1,0,0,0,0,0,0,26,25,6
0,0,0,1,2,0,1,0,0,39,60,5
0,0,0,1,3,0,0,1,1,31,130,9
0,0,0,1,2,0,1,0,0,43,100,7
0,0,0,1,1,1,0,0,1,8,100,9
0,0,0,1,2,0,1,0,0,19,300,10
0,0,0,1,2,0,1,0,1,10,75,15
0,0,0,1,1,1,0,0,0,18,45,14
0,0,1,0,0,0,0,0,0,6,125,9
0,0,0,1,2,0,1,0,0,3,100,10
0,0,0,1,2,0,1,0,1,3,55,11
0,0,1,0,0,0,0,0,1,34,75,5
0,0,1,0,0,0,0,0,0,2,50,30
0,0,1,0,0,0,0,0,1,42,50,4
0,0,0,1,1,1,0,0,1,2,68,9
0,0,0,1,3,0,0,1,0,29,40,7
0,0,0,1,3,0,0,1,1,18,150,5
0,0,0,1,1,1,0,0,1,34,100,3
0,0,1,0,0,0,0,0,0,4,15,7
30,1,0,1,3,0,0,1,1,3,45,7
0,0,0,1,2,0,1,0,1,16,35,6
0,0,0,1,1,1,0,0,1,5,100,10
0,0,1,0,0,0,0,0,0,3,110,10
0,0,0,1,1,1,0,0,0,8,25,9
0,0,1,0,0,0,0,0,0,27,100,8
0,0,0,1,2,0,1,0,0,14,25,13
0,0,0,1,1,1,0,0,0,28,50,7
0,0,1,0,0,0,0,0,1,11,100,12
0,0,1,0,0,0,0,0,1,5,300,13
0,0,1,0,0,0,0,0,0,4,50,9
0,0,1,0,0,0,0,0,1,6,60,9
0,0,0,1,2,0,1,0,1,3,75,13
0,0,0,1,2,0,1,0,0,14,50,9
0,0,1,0,0,0,0,0,0,2,55,27
0,0,0,1,2,0,1,0,1,41,100,5
0,0,0,1,3,0,0,1,1,41,60,2
0,0,0,1,3,0,0,1,0,36,78,12
0,0,0,1,2,0,1,0,0,13,50,4
0,0,0,1,1,1,0,0,0,6,50,11
0,0,0,1,1,1,0,0,0,8,110,13
0,0,0,1,3,0,0,1,0,43,75,5
0,0,0,1,1,1,0,0,0,5,45,7
0,0,1,0,0,0,0,0,1,15,35,4
0,0,1,0,0,0,0,0,0,27,200,5
0,0,0,1,1,1,0,0,0,33,25,5
0,0,0,1,2,0,1,0,1,6,50,15
0,0,0,1,1,1,0,0,1,3,50,13
0,0,0,1,1,1,0,0,0,1,125,5
0,0,0,1,3,0,0,1,1,31,35,4
0,0,1,0,0,0,0,0,1,7,125,8
0,0,0,1,2,0,1,0,0,15,100,12
0,0,1,0,0,0,0,0,0,7,35,3
10,1,1,0,0,0,0,0,0,36,25,2
0,0,0,1,3,0,0,1,1,2,15,16
0,0,0,1,2,0,1,0,0,6,200,13
0,0,0,1,1,1,0,0,0,19,55,4
0,0,0,1,2,0,1,0,1,5,50,15
0,0,1,0,0,0,0,0,0,5,45,9
0,0,0,1,2,0,1,0,1,34,45,8
0,0,0,1,1,1,0,0,1,10,50,5
0,0,1,0,0,0,0,0,1,3,35,12
0,0,0,1,2,0,1,0,1,14,25,7
0,0,0,1,2,0,1,0,0,17,50,4
0,0,1,0,0,0,0,0,1,5,50,9
0,0,0,1,1,1,0,0,0,39,35,5
0,0,0,1,1,1,0,0,1,12,25,6
0,0,1,0,0,0,0,0,0,3,50,3
0,0,0,1,3,0,0,1,0,31,125,8
0,0,1,0,0,0,0,0,1,2,60,25
0,0,0,1,1,1,0,0,1,3,50,36
0,0,0,1,2,0,1,0,1,7,50,7
0,0,0,1,1,1,0,0,1,25,25,5
0,0,1,0,0,0,0,0,0,23,40,7
0,0,0,1,1,1,0,0,1,19,125,15
0,0,0,1,2,0,1,0,0,33,70,12
0,0,0,1,3,0,0,1,0,17,50,8
0,0,0,1,2,0,1,0,1,42,90,31
0,0,0,1,1,1,0,0,1,36,25,3
0,0,0,1,2,0,1,0,1,39,35,3
0,0,1,0,0,0,0,0,0,4,100,10
0,0,1,0,0,0,0,0,1,29,50,4
0,0,0,1,3,0,0,1,0,13,300,9
0,0,1,0,0,0,0,0,1,1,100,6
0,0,0,1,2,0,1,0,0,6,55,14
0,0,0,1,1,1,0,0,1,1,175,9
0,0,0,1,1,1,0,0,0,30,50,7
0,0,1,0,0,0,0,0,0,29,35,41
0,0,1,0,0,0,0,0,1,17,50,7
0,0,0,1,1,1,0,0,1,3,50,6
0,0,0,1,2,0,1,0,0,7,100,5
0,0,0,1,1,1,0,0,0,0,45,8
0,0,0,1,1,1,0,0,0,3,20,12
0,0,0,1,2,0,1,0,0,18,28,4
0,0,0,1,1,1,0,0,1,7,70,7
0,0,0,1,3,0,0,1,0,6,50,12
0,0,0,1,1,1,0,0,0,5,150,6
0,0,0,1,2,0,1,0,0,1,110,8
0,0,0,1,2,0,1,0,1,0,96,11
0,0,0,1,2,0,1,0,1,1,50,10
0,0,1,0,0,0,0,0,0,4,35,13
0,0,1,0,0,0,0,0,0,2,50,9
0,0,1,0,0,0,0,0,0,8,100,3
0,0,1,0,0,0,0,0,0,2,60,22
0,0,0,1,1,1,0,0,0,29,40,4
0,0,0,1,3,0,0,1,0,13,75,8
0,0,0,1,1,1,0,0,0,19,35,7
0,0,1,0,0,0,0,0,0,33,500,8
0,0,1,0,0,0,0,0,1,2,108,9
0,0,0,1,1,1,0,0,0,8,100,17
0,0,0,1,1,1,0,0,0,15,50,5
0,0,0,1,3,0,0,1,0,28,75,8
0,0,0,1,3,0,0,1,0,25,35,8
0,0,0,1,1,1,0,0,0,38,35,9
0,0,1,0,0,0,0,0,0,31,55,5
0,0,1,0,0,0,0,0,0,5,50,17
0,0,0,1,3,0,0,1,0,20,100,9
0,0,0,1,3,0,0,1,1,28,25,4
0,0,1,0,0,0,0,0,1,4,300,13
0,0,1,0,0,0,0,0,1,25,75,20
0,0,0,1,1,1,0,0,0,38,25,4
0,0,0,1,2,0,1,0,0,36,40,3
0,0,0,1,2,0,1,0,1,40,100,13
0,0,0,1,2,0,1,0,1,18,35,4
0,0,0,1,3,0,0,1,0,1,50,3
0,0,1,0,0,0,0,0,0,17,55,5
0,0,0,1,2,0,1,0,0,4,35,9
0,0,0,1,2,0,1,0,1,3,100,9
0,0,0,1,3,0,0,1,1,36,45,5
0,0,0,1,3,0,0,1,0,26,175,6
0,0,1,0,0,0,0,0,1,4,55,12
0,0,0,1,2,0,1,0,1,3,50,22
0,0,0,1,1,1,0,0,0,8,12.5,5
0,0,1,0,0,0,0,0,0,4,85,21
0,0,0,1,1,1,0,0,0,6,25,9
0,0,0,1,1,1,0,0,0,17,150,15
0,0,1,0,0,0,0,0,1,28,95,10
0,0,1,0,0,0,0,0,0,12,40,8
20,1,0,1,3,0,0,1,1,2,25,26
0,0,0,1,1,1,0,0,0,6,120,11
0,0,1,0,0,0,0,0,0,5,50,9
0,0,0,1,1,1,0,0,0,7,65,8
0,0,0,1,2,0,1,0,0,19,250,12
0,0,0,1,1,1,0,0,0,7,50,7
0,0,1,0,0,0,0,0,0,7,100,11
0,0,1,0,0,0,0,0,0,4,45,6
0,0,1,0,0,0,0,0,0,28,50,12
0,0,1,0,0,0,0,0,1,11,95,10
0,0,0,1,3,0,0,1,0,6,50,10
0,0,0,1,3,0,0,1,0,7,50,7
0,0,1,0,0,0,0,0,1,5,45,6
0,0,0,1,1,1,0,0,1,2,100,24
0,0,0,1,3,0,0,1,1,6,250,16
0,0,1,0,0,0,0,0,1,6,50,9
0,0,1,0,0,0,0,0,1,16,50,8
0,0,0,1,2,0,1,0,0,16,35,5
0,0,1,0,0,0,0,0,0,6,35,10
0,0,1,0,0,0,0,0,0,28,25,9
0,0,1,0,0,0,0,0,0,10,25,10
0,0,0,1,1,1,0,0,0,4,40,9
0,0,0,1,1,1,0,0,0,4,50,9
0,0,0,1,1,1,0,0,0,28,55,9
0,0,0,1,3,0,0,1,0,4,50,12
0,0,0,1,3,0,0,1,1,30,45,4
0,0,0,1,1,1,0,0,1,29,25,12
0,0,1,0,0,0,0,0,0,2,250,35
0,0,0,1,2,0,1,0,1,6,50,8
0,0,0,1,2,0,1,0,0,2,200,10
0,0,0,1,1,1,0,0,0,6,40,5
0,0,1,0,0,0,0,0,1,4,20,23
0,0,1,0,0,0,0,0,0,4,95,8
50,1,0,1,2,0,1,0,1,7,100,9
0,0,0,1,3,0,0,1,1,28,50,8
0,0,1,0,0,0,0,0,1,7,80,12
0,0,1,0,0,0,0,0,0,8,100,12
0,0,1,0,0,0,0,0,0,16,150,24
0,0,0,1,3,0,0,1,1,41,50,10
0,0,0,1,1,1,0,0,1,5,100,19
0,0,0,1,3,0,0,1,1,6,95,10
0,0,1,0,0,0,0,0,1,39,35,5
0,0,0,1,3,0,0,1,1,6,50,7
0,0,1,0,0,0,0,0,1,6,35,19
0,0,0,1,1,1,0,0,0,4,35,3
0,0,0,1,3,0,0,1,0,8,80,9
0,0,0,1,1,1,0,0,1,17,65,9
0,0,1,0,0,0,0,0,0,2,100,15
0,0,0,1,3,0,0,1,1,42,25,5
0,0,0,1,3,0,0,1,0,6,55,5
0,0,0,1,2,0,1,0,0,2,70,7
0,0,0,1,2,0,1,0,1,6,50,9
0,0,0,1,2,0,1,0,,17,40,8
0,0,1,0,0,0,0,0,1,6,55,9
0,0,0,1,3,0,0,1,1,36,25,6
0,0,0,1,1,1,0,0,1,11,55,8
0,0,1,0,0,0,0,0,1,3,25,3
0,0,1,0,0,0,0,0,1,9,55,7
0,0,1,0,0,0,0,0,1,12,100,11
0,0,1,0,0,0,0,0,0,6,35,11
0,0,1,0,0,0,0,0,1,36,50,13
0,0,0,1,1,1,0,0,0,1,50,3
0,0,0,1,2,0,1,0,0,12,20,9
0,0,0,1,2,0,1,0,0,6,50,10
0,0,1,0,0,0,0,0,0,43,35,3
0,0,1,0,0,0,0,0,1,6,50,8
0,0,1,0,0,0,0,0,1,2,45,8
0,0,1,0,0,0,0,0,1,0,250,12
0,0,0,1,3,0,0,1,1,32,50,7
0,0,1,0,0,0,0,0,0,19,35,7
0,0,0,1,3,0,0,1,1,37,75,4
0,0,0,1,1,1,0,0,1,42,55,4
0,0,1,0,0,0,0,0,1,37,50,3
0,0,1,0,0,0,0,0,1,2,150,21
0,0,0,1,1,1,0,0,0,2,125,11
0,0,0,1,1,1,0,0,0,3,45,15
0,0,0,1,1,1,0,0,1,16,50,6
0,0,1,0,0,0,0,0,0,3,18,11
0,0,0,1,1,1,0,0,0,15,35,3
0,0,0,1,3,0,0,1,1,3,25,8
0,0,0,1,1,1,0,0,1,6,55,8
0,0,0,1,1,1,0,0,1,5,50,12
0,0,0,1,1,1,0,0,0,8,50,15
0,0,1,0,0,0,0,0,0,2,35,11
0,0,0,1,1,1,0,0,1,35,35,7
0,0,0,1,3,0,0,1,0,1,70,7
0,0,1,0,0,0,0,0,1,37,100,2
0,0,0,1,2,0,1,0,0,16,55,5
0,0,1,0,0,0,0,0,0,8,60,4
0,0,1,0,0,0,0,0,0,9,75,4
0,0,0,1,3,0,0,1,0,6,25,7
0,0,1,0,0,0,0,0,0,12,20,8
0,0,0,1,2,0,1,0,0,19,45,5
0,0,0,1,2,0,1,0,0,41,110,7
50,1,0,1,2,0,1,0,0,2,55,40
0,0,0,1,1,1,0,0,1,39,35,3
0,0,0,1,2,0,1,0,1,18,50,3
0,0,1,0,0,0,0,0,1,28,25,5
0,0,1,0,0,0,0,0,1,3,25,8
0,0,0,1,1,1,0,0,1,41,35,5
0,0,0,1,2,0,1,0,0,34,35,3
0,0,1,0,0,0,0,0,0,8,85,12
0,0,0,1,1,1,0,0,0,3,65,19
0,0,0,1,1,1,0,0,1,29,65,9
0,0,1,0,0,0,0,0,1,20,80,7
0,0,1,0,0,0,0,0,1,1,70,6
0,0,1,0,0,0,0,0,0,3,55,12
0,0,0,1,2,0,1,0,0,3,50,5
15,1,1,0,0,0,0,0,0,5,35,25
0,0,0,1,1,1,0,0,0,37,25,4
0,0,1,0,0,0,0,0,0,27,40,24
0,0,0,1,2,0,1,0,0,25,35,10
0,0,0,1,2,0,1,0,0,31,40,9
0,0,1,0,0,0,0,0,1,1,15,28
0,0,1,0,0,0,0,0,0,5,50,7
0,0,0,1,3,0,0,1,1,4,25,2
0,0,0,1,1,1,0,0,1,8,25,4
0,0,0,1,3,0,0,1,1,6,48,11
0,0,0,1,2,0,1,0,0,2,35,13
0,0,0,1,2,0,1,0,0,8,65,6
0,0,0,1,1,1,0,0,1,4,75,9
0,0,1,0,0,0,0,0,1,5,50,5
0,0,0,1,3,0,0,1,0,5,100,10
0,0,0,1,1,1,0,0,0,15,25,10
0,0,1,0,0,0,0,0,0,8,50,5
0,0,0,1,3,0,0,1,0,9,100,16
0,0,0,1,2,0,1,0,0,16,25,6
0,0,1,0,0,0,0,0,0,14,50,3
0,0,1,0,0,0,0,0,1,7,25,4
0,0,0,1,1,1,0,0,0,19,35,6
0,0,1,0,0,0,0,0,1,41,25,6
0,0,0,1,2,0,1,0,0,18,55,7
0,0,1,0,0,0,0,0,1,5,100,9
0,0,1,0,0,0,0,0,0,8,25,15
0,0,0,1,1,1,0,0,0,30,100,4
0,0,0,1,3,0,0,1,1,4,250,10
0,0,1,0,0,0,0,0,0,0,45,10
0,0,1,0,0,0,0,0,1,40,200,3
0,0,0,1,3,0,0,1,0,31,45,7
0,0,0,1,3,0,0,1,1,6,45,8
0,0,0,1,3,0,0,1,0,21,50,2
0,0,0,1,3,0,0,1,1,33,25,8
0,0,0,1,1,1,0,0,1,30,50,4
0,0,0,1,3,0,0,1,1,19,60,8
0,0,1,0,0,0,0,0,0,8,110,9
0,0,0,1,3,0,0,1,1,7,60,8
0,0,1,0,0,0,0,0,1,3,100,4
0,0,1,0,0,0,0,0,1,4,25,9
0,0,1,0,0,0,0,0,1,5,65,8
0,0,1,0,0,0,0,0,0,6,65,23
0,0,0,1,3,0,0,1,1,39,25,20
125,1,1,0,0,0,0,0,1,1,100,15
0,0,0,1,1,1,0,0,1,1,100,10
0,0,0,1,2,0,1,0,1,22,40,13
0,0,1,0,0,0,0,0,0,43,25,6
0,0,0,1,1,1,0,0,1,10,35,5
0,0,0,1,3,0,0,1,1,8,10,2
0,0,0,1,2,0,1,0,0,2,55,10
0,0,0,1,1,1,0,0,0,3,50,11
0,0,1,0,0,0,0,0,0,16,25,13
0,0,0,1,2,0,1,0,0,1,35,8
0,0,0,1,1,1,0,0,0,14,55,6
0,0,0,1,1,1,0,0,0,30,50,2
0,0,0,1,2,0,1,0,0,2,25,3
0,0,0,1,3,0,0,1,0,24,50,12
0,0,1,0,0,0,0,0,1,5,50,9
0,0,1,0,0,0,0,0,0,1,35,14
0,0,1,0,0,0,0,0,0,0,300,19
0,0,0,1,1,1,0,0,0,42,25,8
0,0,0,1,1,1,0,0,0,29,30,2
0,0,0,1,3,0,0,1,0,3,60,30
0,0,0,1,1,1,0,0,0,41,25,2
0,0,1,0,0,0,0,0,0,26,50,5
0,0,0,1,1,1,0,0,0,43,40,2
0,0,0,1,3,0,0,1,0,4,35,12
0,0,0,1,1,1,0,0,0,1,50,13
0,0,1,0,0,0,0,0,0,18,50,3
0,0,1,0,0,0,0,0,0,39,75,6
